portfolio_id,first_name,last_name,email,investment_type,stock_symbol,purchase_date,purchase_price,quantity,sale_date,sale_price,profit,industry_sector,risk_level,market_cap,annual_return,exchange,Investment_strategy
834,Dennet,Thick,dthickn5@youtu.be,Stocks,MYI,10/31/2012,687.88,245,3/31/2012,698.35,error: Field 'sale_total' not found,Healthcare,High,228810587,37.04,NYSE,Medium
835,Angie,Fruish,afruishn6@typepad.com,Stocks,PFM,11/28/2014,509.33,2581,7/17/2019,660.62,error: Field 'sale_total' not found,Technology,Medium,111202989,79.18,NYSE,Medium
836,Ahmad,Ruffles,arufflesn7@cpanel.net,Stocks,SOHO,2/17/2020,257.91,5393,5/31/2020,476.05,error: Field 'sale_total' not found,Healthcare,Medium,737475935,34.5,NASDAQ,Safe
837,Frederick,McMinn,fmcminnn8@economist.com,Stocks,VAR,3/25/2021,465.86,6100,12/14/2010,219.97,error: Field 'sale_total' not found,Technology,Medium,397863491,98.99,LSE,Medium
838,Christyna,Watsam,cwatsamn9@amazon.com,Bonds,RENN,8/19/2014,396.92,4426,5/31/2017,253.71,error: Field 'sale_total' not found,Healthcare,Low,807084471,1.87,LSE,Medium
839,Hallie,Kears,hkearsna@mozilla.org,Stocks,AGC,5/25/2011,190.76,9171,6/18/2018,432.29,error: Field 'sale_total' not found,Technology,High,606334738,77.05,NASDAQ,Safe
840,Lynette,Broune,lbrounenb@imdb.com,Stocks,ARCW,8/23/2016,387.8,7826,4/18/2016,356.22,error: Field 'sale_total' not found,Healthcare,High,198284705,0.1,LSE,Medium
841,Towny,Tie,ttienc@amazon.de,Bonds,PBT,2/8/2019,796.99,429,11/24/2017,362.3,error: Field 'sale_total' not found,Finance,Low,528282084,69.59,NYSE,Safe
842,Ofilia,D'Aeth,odaethnd@soundcloud.com,ETFs,NTP,9/16/2022,528.24,6412,7/22/2019,40.94,error: Field 'sale_total' not found,Finance,Medium,606641405,72.99,NYSE,Risky
843,Eddie,Broek,ebroekne@deliciousdays.com,Bonds,UBIO,10/6/2017,368.64,7200,3/22/2015,826.72,error: Field 'sale_total' not found,Technology,High,397309353,47.49,NYSE,Medium
844,Dulcie,Dundon,ddundonnf@ustream.tv,Bonds,MDGL,1/19/2013,917.62,5331,7/25/2015,263.81,error: Field 'sale_total' not found,Technology,High,750212650,76.94,LSE,Safe
845,Darda,Manton,dmantonng@tuttocitta.it,Bonds,GIS,11/24/2014,827.24,3174,12/21/2022,761.71,error: Field 'sale_total' not found,Healthcare,High,360608199,37.7,NYSE,Risky
846,Prue,Doag,pdoagnh@canalblog.com,ETFs,PCBK,1/29/2010,642.7,2718,3/31/2019,299.08,error: Field 'sale_total' not found,Technology,Low,465430890,56.62,NASDAQ,Safe
847,Delia,Burfitt,dburfittni@archive.org,ETFs,JMBA,4/23/2022,865.01,931,10/18/2017,360.34,error: Field 'sale_total' not found,Finance,Medium,222931567,61.63,NYSE,Medium
848,Karin,Krale,kkralenj@edublogs.org,Stocks,TSLA,10/4/2015,75.33,8495,2/15/2019,781.56,error: Field 'sale_total' not found,Healthcare,High,562154153,21.49,LSE,Risky
849,Valentina,Hamm,vhammnk@ftc.gov,Bonds,SWIR,12/2/2019,156.58,4104,1/23/2016,101.11,error: Field 'sale_total' not found,Technology,High,167731057,64.89,LSE,Safe
850,Jacenta,Steketee,jsteketeenl@si.edu,ETFs,ILG,5/10/2015,989.2,6556,4/10/2019,754.62,error: Field 'sale_total' not found,Finance,High,118578787,19.65,LSE,Risky
851,Evie,Mowsdell,emowsdellnm@wix.com,Bonds,WLB,5/24/2018,549.34,6537,1/2/2010,810.83,error: Field 'sale_total' not found,Technology,Low,564629963,72.93,NYSE,Risky
852,Monika,Aartsen,maartsennn@businessinsider.com,Stocks,CPG,6/24/2014,789.58,311,8/7/2010,730.1,error: Field 'sale_total' not found,Technology,Low,896524709,18.86,NASDAQ,Risky
853,Albertina,Kohrding,akohrdingno@w3.org,ETFs,PRGX,2/2/2012,888.22,1568,6/23/2014,11.3,error: Field 'sale_total' not found,Technology,Low,163241373,0.49,NASDAQ,Safe
854,Packston,Ussher,pusshernp@google.pl,Stocks,FGBI,4/14/2021,387.81,8486,9/7/2021,926.67,error: Field 'sale_total' not found,Finance,Low,976377130,57.19,NASDAQ,Medium
855,Barbe,McGrann,bmcgrannnq@barnesandnoble.com,Bonds,IPL^D,2/18/2019,714.66,4235,10/27/2011,543.18,error: Field 'sale_total' not found,Healthcare,High,291693868,39.47,NASDAQ,Safe
856,Reed,Fernandes,rfernandesnr@nsw.gov.au,Bonds,PTIE,7/13/2016,770.22,7550,4/14/2017,658.51,error: Field 'sale_total' not found,Technology,Medium,871154456,62.8,NYSE,Safe
857,Farlie,Farbrace,ffarbracens@archive.org,ETFs,OCUL,9/17/2018,872.08,788,6/14/2012,242.43,error: Field 'sale_total' not found,Healthcare,Medium,106693629,94.87,LSE,Safe
858,Johny,Rimes,jrimesnt@cbsnews.com,ETFs,ECCB,11/9/2021,250.35,6237,1/7/2013,429.81,error: Field 'sale_total' not found,Finance,High,893936763,25.62,NYSE,Medium
859,Rosetta,Arsnell,rarsnellnu@wikia.com,Stocks,CAAS,4/18/2022,379.24,6627,8/2/2013,309.81,error: Field 'sale_total' not found,Healthcare,High,803028426,27.45,NASDAQ,Risky
860,Gerri,Szach,gszachnv@storify.com,Stocks,ADRA,7/22/2010,34.75,724,4/9/2014,940.45,error: Field 'sale_total' not found,Finance,Low,463340920,9.92,LSE,Risky
861,Maddie,Netherwood,mnetherwoodnw@usgs.gov,Bonds,DFFN,1/12/2013,895.99,9024,9/12/2020,760.67,error: Field 'sale_total' not found,Technology,Low,412267693,75.36,NASDAQ,Risky
862,Quintana,Hillyatt,qhillyattnx@ning.com,Bonds,SF^A,3/30/2022,154.28,792,7/18/2016,921.73,error: Field 'sale_total' not found,Healthcare,High,417054910,6.76,LSE,Safe
863,Danice,Tippetts,dtippettsny@acquirethisname.com,Bonds,INSM,8/18/2011,33.49,1608,3/3/2016,131.32,error: Field 'sale_total' not found,Technology,High,840743178,27.5,NASDAQ,Medium
864,Constancia,Bratten,cbrattennz@fda.gov,Bonds,MDSO,5/23/2010,517.22,9853,5/28/2010,229.09,error: Field 'sale_total' not found,Finance,Medium,130380952,55.43,NASDAQ,Safe
865,Codie,Dallewater,cdallewatero0@accuweather.com,ETFs,PBIB,4/6/2011,536.54,1068,8/28/2014,821.8,error: Field 'sale_total' not found,Healthcare,High,526757216,54.33,NYSE,Medium
866,Cathi,Keune,ckeuneo1@vkontakte.ru,ETFs,ARR^B,7/10/2018,208.64,3520,11/14/2012,981.6,error: Field 'sale_total' not found,Healthcare,Medium,532041893,72.88,NASDAQ,Medium
867,Kev,Simeon,ksimeono2@g.co,ETFs,THS,7/2/2011,961.4,739,10/12/2010,681.74,error: Field 'sale_total' not found,Finance,Low,506543104,43.44,LSE,Medium
868,Tamqrah,Marjot,tmarjoto3@go.com,ETFs,RH,2/25/2014,599.75,5207,3/30/2018,619.68,error: Field 'sale_total' not found,Healthcare,Medium,231625621,3.77,NASDAQ,Medium
869,Harlen,Francello,hfrancelloo4@webs.com,ETFs,HIE,5/3/2012,841.79,25,4/1/2012,690.87,error: Field 'sale_total' not found,Finance,Low,967192662,19.23,NASDAQ,Risky
870,Stephenie,Seckington,sseckingtono5@mashable.com,Bonds,ANSS,8/11/2019,955.8,1406,10/15/2012,382.45,error: Field 'sale_total' not found,Finance,High,649248382,37.58,NASDAQ,Medium
871,Shaylah,Cropton,scroptono6@nature.com,Stocks,ASGN,5/31/2013,58.88,6499,3/19/2015,276.53,error: Field 'sale_total' not found,Healthcare,Medium,162775789,58.16,NASDAQ,Medium
872,Gerrard,Mence,gmenceo7@studiopress.com,Stocks,CIEN,6/20/2010,598.68,1980,9/24/2018,762.99,error: Field 'sale_total' not found,Finance,Medium,578837513,51.2,NYSE,Safe
873,Sauncho,Kinnane,skinnaneo8@dedecms.com,Bonds,OSBC,7/21/2015,810.38,7658,4/20/2014,48.88,error: Field 'sale_total' not found,Healthcare,High,481416056,64.29,NYSE,Safe
874,Evvie,MacKall,emackallo9@facebook.com,Stocks,TCPC,9/24/2022,459.27,3009,9/1/2017,586.53,error: Field 'sale_total' not found,Technology,High,247483744,43.42,NASDAQ,Medium
875,Kirsteni,Seson,ksesonoa@eepurl.com,Stocks,BYSI,1/18/2012,993.86,9111,9/15/2022,717.86,error: Field 'sale_total' not found,Technology,Low,875953513,99.84,NYSE,Safe
876,Sonny,Staton,sstatonob@yellowpages.com,ETFs,PANW,11/30/2011,615.51,4870,5/6/2015,723.8,error: Field 'sale_total' not found,Technology,Low,195368950,91.85,NYSE,Medium
877,Dionysus,Pattrick,dpattrickoc@artisteer.com,ETFs,FSCE,6/5/2013,225.67,9515,9/21/2011,617.73,error: Field 'sale_total' not found,Healthcare,Low,202983411,52.26,NYSE,Safe
878,Iosep,Aldin,ialdinod@google.com.au,ETFs,ACTA,3/24/2015,89.81,4609,2/27/2019,639.81,error: Field 'sale_total' not found,Healthcare,High,379114628,9.98,LSE,Safe
879,Page,Ostler,postleroe@geocities.com,ETFs,PPH,11/28/2020,520.14,2116,9/19/2019,611.24,error: Field 'sale_total' not found,Finance,Low,362529896,18.81,LSE,Safe
880,Rea,Setchell,rsetchellof@nps.gov,Bonds,SQZZ,11/6/2017,136.59,7597,9/1/2017,657.59,error: Field 'sale_total' not found,Finance,Medium,463429106,49.44,LSE,Medium
881,Geoffrey,Van Halle,gvanhalleog@list-manage.com,Stocks,CPSI,8/16/2015,11.59,8868,12/4/2015,30.06,error: Field 'sale_total' not found,Finance,Low,393005430,33.56,NYSE,Medium
882,Garner,Allon,gallonoh@reuters.com,Stocks,ECT,12/16/2014,916.76,4531,3/8/2014,357.7,error: Field 'sale_total' not found,Finance,Medium,628756634,98.14,NASDAQ,Safe
883,Lula,Delacourt,ldelacourtoi@guardian.co.uk,ETFs,AGNCB,5/24/2017,771.52,1613,2/18/2013,570.34,error: Field 'sale_total' not found,Technology,Medium,143382905,36.71,LSE,Safe
884,Genia,Tern,gternoj@ebay.co.uk,ETFs,DTV,12/12/2021,487.88,4774,8/4/2014,439.02,error: Field 'sale_total' not found,Healthcare,Medium,130672160,22.81,LSE,Medium
885,Sharona,Warrington,swarringtonok@nba.com,ETFs,VNO^I,8/17/2013,980.1,39,3/12/2021,103.46,error: Field 'sale_total' not found,Technology,Low,347345820,70.58,NYSE,Medium
886,Cissy,MacVanamy,cmacvanamyol@ucoz.com,Stocks,BEBE,10/26/2014,909.18,5451,12/26/2010,160.91,error: Field 'sale_total' not found,Healthcare,Medium,351162258,15.54,NYSE,Safe
887,Ardelle,Ludye,aludyeom@facebook.com,Stocks,CLRBZ,12/27/2016,1.24,4074,10/24/2022,664.9,error: Field 'sale_total' not found,Healthcare,High,238617607,63.87,NASDAQ,Safe
888,Riobard,Borres,rborreson@mozilla.org,Stocks,LMNR,7/31/2018,681.9,3430,8/21/2019,258.56,error: Field 'sale_total' not found,Healthcare,Low,851701268,20.63,NYSE,Medium
889,Liana,Chisnall,lchisnalloo@engadget.com,ETFs,JSYN,11/5/2013,915.23,5675,2/13/2011,511.76,error: Field 'sale_total' not found,Finance,Medium,201290745,56.89,NYSE,Safe
890,Maje,Paolino,mpaolinoop@163.com,ETFs,DMTX,12/28/2021,599.0,7846,5/8/2021,997.19,error: Field 'sale_total' not found,Technology,Medium,735768601,35.89,NASDAQ,Risky
891,Brittaney,Hourican,bhouricanoq@usnews.com,Stocks,HRI,3/5/2015,268.83,84,4/16/2013,538.2,error: Field 'sale_total' not found,Healthcare,Medium,316178692,66.57,NASDAQ,Safe
892,Ainslie,Boole,abooleor@hp.com,Stocks,IRL,11/26/2017,745.17,2765,8/6/2018,61.63,error: Field 'sale_total' not found,Technology,Low,336156223,38.9,LSE,Risky
893,Malchy,Goade,mgoadeos@ucsd.edu,Bonds,PLAB,1/22/2014,32.74,69,5/9/2018,805.86,error: Field 'sale_total' not found,Healthcare,Low,502868344,63.05,LSE,Safe
894,Ladonna,Phinn,lphinnot@oaic.gov.au,ETFs,QHC,4/19/2013,479.69,9124,5/19/2015,7.84,error: Field 'sale_total' not found,Healthcare,Medium,392665016,93.42,NASDAQ,Risky
895,Babbie,Kelberer,bkelbererou@fema.gov,Bonds,HYND,9/1/2018,497.74,9974,1/9/2013,565.24,error: Field 'sale_total' not found,Technology,Low,328457401,52.23,NYSE,Safe
896,Man,Brandli,mbrandliov@stumbleupon.com,Bonds,PNQI,5/24/2019,900.58,5061,3/8/2018,634.61,error: Field 'sale_total' not found,Finance,Medium,182473416,14.99,LSE,Safe
897,Ashlie,Corns,acornsow@jalbum.net,Bonds,AMCN,11/20/2022,488.46,9074,9/25/2012,279.01,error: Field 'sale_total' not found,Finance,High,981268048,87.53,NYSE,Safe
898,Petr,Foucar,pfoucarox@google.pl,Stocks,NYMT,12/29/2013,924.3,8661,5/16/2020,985.79,error: Field 'sale_total' not found,Healthcare,High,109423605,40.19,NYSE,Medium
899,Thia,Guerra,tguerraoy@dion.ne.jp,Bonds,ATO,4/29/2021,181.24,3143,3/21/2022,96.49,error: Field 'sale_total' not found,Technology,High,534819319,59.94,LSE,Medium
900,Quintilla,Philippon,qphilipponoz@wiley.com,Bonds,BLCM,4/1/2020,200.57,5693,3/12/2020,551.98,error: Field 'sale_total' not found,Healthcare,High,116318841,84.91,LSE,Safe
901,Lazarus,Samarth,lsamarthp0@wp.com,ETFs,ADXS,5/11/2018,757.28,4889,2/27/2018,897.57,error: Field 'sale_total' not found,Healthcare,High,660001923,6.6,LSE,Medium
902,Derril,Malmar,dmalmarp1@fda.gov,Stocks,SUN,3/21/2021,67.51,4579,2/24/2013,315.88,error: Field 'sale_total' not found,Healthcare,Low,663357442,94.59,NASDAQ,Medium
903,Noni,Peyton,npeytonp2@vimeo.com,Stocks,NUAN,12/2/2010,668.83,7917,12/28/2017,168.1,error: Field 'sale_total' not found,Finance,High,736088570,87.82,NYSE,Risky
904,Karine,Matiewe,kmatiewep3@edublogs.org,Bonds,CBMX,9/9/2022,539.99,1279,8/20/2012,877.86,error: Field 'sale_total' not found,Technology,Medium,677652694,66.76,LSE,Risky
905,Juli,Klaaassen,jklaaassenp4@weebly.com,Stocks,JACK,4/9/2022,674.37,5054,12/26/2014,325.29,error: Field 'sale_total' not found,Finance,High,794530981,21.27,LSE,Risky
906,Maurine,Banke,mbankep5@360.cn,ETFs,RPT,12/17/2011,996.74,1731,2/20/2014,694.76,error: Field 'sale_total' not found,Technology,Low,449912588,91.62,NASDAQ,Medium
907,Vite,MacAndreis,vmacandreisp6@hugedomains.com,Bonds,MVIS,3/1/2020,827.93,6681,7/8/2022,436.04,error: Field 'sale_total' not found,Finance,Medium,537858840,85.59,NYSE,Safe
908,Jolyn,Lyon,jlyonp7@topsy.com,Stocks,GNRX,11/17/2015,480.5,1544,9/8/2013,2.84,error: Field 'sale_total' not found,Healthcare,Low,962331331,98.39,NYSE,Safe
909,Ermina,Petrovsky,epetrovskyp8@cyberchimps.com,Stocks,OFG,8/26/2017,810.87,3907,10/4/2016,752.58,error: Field 'sale_total' not found,Technology,Low,509838609,74.74,LSE,Risky
910,Vince,Bredes,vbredesp9@deliciousdays.com,Stocks,ALGN,8/5/2022,653.31,329,1/18/2010,663.8,error: Field 'sale_total' not found,Healthcare,High,438410908,98.98,NASDAQ,Risky
911,Clair,Klinck,cklinckpa@tripadvisor.com,ETFs,WFT,7/5/2014,230.26,180,6/16/2012,450.84,error: Field 'sale_total' not found,Technology,Low,315193372,53.44,NYSE,Medium
912,Janette,Hanselmann,jhanselmannpb@i2i.jp,Stocks,STO,5/29/2021,50.35,2102,11/30/2013,159.8,error: Field 'sale_total' not found,Technology,Medium,851935052,33.39,LSE,Medium
913,Milty,Le Houx,mlehouxpc@de.vu,ETFs,MD,6/8/2022,390.97,6648,4/10/2016,838.92,error: Field 'sale_total' not found,Finance,Medium,902652712,99.0,NASDAQ,Safe
914,Carolynn,Brandenberg,cbrandenbergpd@weather.com,Bonds,NAV^D,7/17/2019,589.94,7300,11/18/2011,640.64,error: Field 'sale_total' not found,Technology,High,126972368,88.11,NASDAQ,Medium
915,Benedicto,Edmett,bedmettpe@rakuten.co.jp,Stocks,CHN,3/1/2016,948.76,7218,1/11/2020,911.25,error: Field 'sale_total' not found,Technology,Low,592919345,27.77,NASDAQ,Risky
916,Florry,Bailess,fbailesspf@ezinearticles.com,ETFs,GNC,9/30/2016,987.18,9590,9/29/2016,961.2,error: Field 'sale_total' not found,Finance,High,811479178,63.44,LSE,Medium
917,Walker,Targetter,wtargetterpg@princeton.edu,ETFs,NEE^J,5/15/2017,220.57,1297,3/6/2015,83.8,error: Field 'sale_total' not found,Technology,Low,466210952,41.87,NYSE,Medium
918,Alica,Hearn,ahearnph@yahoo.com,Bonds,PRSC,1/27/2019,246.09,6396,5/28/2021,841.68,error: Field 'sale_total' not found,Technology,Medium,159519980,29.47,NASDAQ,Safe
919,Ferris,Campanelli,fcampanellipi@rediff.com,ETFs,PEG,4/12/2021,159.85,2983,10/7/2014,284.76,error: Field 'sale_total' not found,Technology,High,359967135,40.66,NASDAQ,Medium
920,Emmaline,Dinnies,edinniespj@edublogs.org,ETFs,NSP,10/1/2018,303.3,3234,10/18/2016,726.78,error: Field 'sale_total' not found,Finance,High,683828779,7.95,LSE,Safe
921,Robby,Seiffert,rseiffertpk@fema.gov,Stocks,HUBB,5/27/2012,795.48,6679,11/13/2022,877.67,error: Field 'sale_total' not found,Technology,Low,649452456,96.62,NASDAQ,Safe
922,Cristin,Formigli,cformiglipl@amazon.co.uk,Stocks,TEAM,10/14/2012,794.56,8932,10/30/2019,836.3,error: Field 'sale_total' not found,Technology,Low,750816775,52.99,NASDAQ,Safe
923,Bay,Bossom,bbossompm@icio.us,ETFs,COBZ,2/3/2016,115.43,8576,9/22/2010,2.27,error: Field 'sale_total' not found,Technology,Medium,235734238,52.8,NASDAQ,Risky
924,Quintina,Dobinson,qdobinsonpn@wp.com,Bonds,RFTA,7/30/2021,786.12,2309,4/28/2022,577.38,error: Field 'sale_total' not found,Finance,Medium,425280695,58.27,NASDAQ,Safe
925,Zed,Jorcke,zjorckepo@imgur.com,Stocks,INTL,4/28/2016,332.18,9473,10/2/2015,867.74,error: Field 'sale_total' not found,Technology,Medium,616709362,33.44,NYSE,Risky
926,Ives,Sommerland,isommerlandpp@infoseek.co.jp,Stocks,IPG,1/18/2016,608.2,7154,2/7/2011,803.75,error: Field 'sale_total' not found,Technology,Low,688146955,23.63,NASDAQ,Medium
927,Pancho,Lundie,plundiepq@nifty.com,ETFs,MSEX,12/23/2013,419.1,3710,4/5/2018,262.27,error: Field 'sale_total' not found,Technology,High,277718933,31.42,NASDAQ,Risky
928,Ingar,Westcarr,iwestcarrpr@webmd.com,Bonds,NWFL,8/16/2020,479.47,8748,12/9/2021,363.82,error: Field 'sale_total' not found,Healthcare,Medium,407997125,28.61,NASDAQ,Medium
929,Skyler,Surgenor,ssurgenorps@jalbum.net,Bonds,HST,8/6/2019,727.5,4121,1/9/2012,173.68,error: Field 'sale_total' not found,Healthcare,Medium,974565544,66.2,LSE,Safe
930,Gris,Floyd,gfloydpt@gov.uk,Stocks,AC,7/25/2017,839.2,598,3/2/2022,203.12,error: Field 'sale_total' not found,Technology,High,611628866,65.32,NASDAQ,Safe
931,Andrej,Perle,aperlepu@dion.ne.jp,ETFs,LMFA,8/6/2012,479.49,7355,5/23/2012,900.59,error: Field 'sale_total' not found,Healthcare,High,247118354,95.92,NYSE,Risky
932,Antonia,Alner,aalnerpv@gnu.org,ETFs,PBB,5/4/2017,202.48,2238,7/1/2015,652.23,error: Field 'sale_total' not found,Technology,High,21425801,24.67,LSE,Risky
933,Tally,Nester,tnesterpw@latimes.com,Stocks,SF,7/9/2012,665.6,6835,1/14/2016,798.54,error: Field 'sale_total' not found,Technology,Medium,688155100,87.57,NYSE,Safe
934,Ermentrude,Bench,ebenchpx@scribd.com,ETFs,CINF,6/12/2019,50.05,6587,6/7/2012,207.19,error: Field 'sale_total' not found,Healthcare,Low,16429423,36.87,LSE,Safe
935,Weylin,Birtwisle,wbirtwislepy@oaic.gov.au,Bonds,FCEL,6/3/2012,616.5,4381,4/26/2015,324.03,error: Field 'sale_total' not found,Healthcare,Low,347403487,67.96,NASDAQ,Risky
936,Guillemette,Bestwerthick,gbestwerthickpz@kickstarter.com,Stocks,ONDK,7/18/2014,731.56,3547,3/19/2016,475.18,error: Field 'sale_total' not found,Healthcare,Medium,686645791,12.12,NYSE,Safe
937,Siegfried,Stolz,sstolzq0@mit.edu,Bonds,OPK,9/10/2018,394.69,7554,4/26/2017,757.69,error: Field 'sale_total' not found,Finance,High,289505198,14.2,NYSE,Safe
938,Gayleen,Robjents,grobjentsq1@wordpress.com,ETFs,NMFC,1/27/2012,443.88,4226,8/29/2012,860.24,error: Field 'sale_total' not found,Finance,Medium,516082022,92.85,LSE,Risky
939,Devora,Timby,dtimbyq2@homestead.com,ETFs,MOGLC,4/25/2011,381.84,1790,3/22/2016,454.76,error: Field 'sale_total' not found,Technology,Low,906513169,11.19,NYSE,Medium
940,Tara,Beekmann,tbeekmannq3@t.co,ETFs,TCCA,10/6/2021,342.63,7382,10/14/2013,549.61,error: Field 'sale_total' not found,Technology,Medium,50519118,22.37,LSE,Risky
941,Clerkclaude,Bonett,cbonettq4@hp.com,Bonds,JDD,8/24/2019,335.99,6758,2/17/2019,264.86,error: Field 'sale_total' not found,Healthcare,Medium,604344505,42.06,NASDAQ,Medium
942,Inglis,Rickis,irickisq5@ucla.edu,Bonds,PEGA,3/28/2019,108.76,5505,3/10/2010,470.97,error: Field 'sale_total' not found,Healthcare,Medium,475045476,78.26,NASDAQ,Medium
943,Fionna,Balaizot,fbalaizotq6@businesswire.com,Bonds,TKR,3/20/2010,306.73,4995,1/5/2018,812.46,error: Field 'sale_total' not found,Technology,Medium,973449984,77.55,LSE,Medium
944,Walther,Gloy,wgloyq7@newsvine.com,Stocks,CELG,7/16/2012,144.06,6862,5/19/2015,526.39,error: Field 'sale_total' not found,Finance,High,942607258,38.75,NYSE,Safe
945,Wilona,Cours,wcoursq8@xing.com,Stocks,SMCP,12/24/2012,329.63,244,9/11/2012,763.78,error: Field 'sale_total' not found,Technology,Medium,212206408,42.5,LSE,Risky
946,Nevins,Salmons,nsalmonsq9@quantcast.com,Bonds,USB^O,6/24/2020,587.53,7131,2/29/2020,272.27,error: Field 'sale_total' not found,Healthcare,Low,173964916,73.28,NASDAQ,Medium
947,Maible,Dutchburn,mdutchburnqa@etsy.com,Bonds,SBBC,7/17/2012,896.93,792,4/27/2013,408.61,error: Field 'sale_total' not found,Healthcare,Medium,935344684,60.71,LSE,Safe
948,Denna,Ausiello,dausielloqb@i2i.jp,Stocks,GNL,7/19/2012,759.37,2648,3/21/2021,515.74,error: Field 'sale_total' not found,Technology,High,920734073,22.39,NASDAQ,Medium
949,Gregoor,Cramb,gcrambqc@squarespace.com,ETFs,DG,9/2/2022,176.02,9952,1/15/2010,917.0,error: Field 'sale_total' not found,Finance,Medium,405792903,12.38,NYSE,Safe
950,Carolyn,Acome,cacomeqd@oracle.com,ETFs,FE,8/14/2017,679.98,2573,8/15/2014,634.58,error: Field 'sale_total' not found,Technology,Low,893383533,45.69,NYSE,Risky
951,Grata,Thackwray,gthackwrayqe@artisteer.com,ETFs,CGIX,10/20/2015,409.57,4127,6/6/2015,111.02,error: Field 'sale_total' not found,Technology,Medium,828672125,96.95,LSE,Medium
952,Aluin,Dorant,adorantqf@wisc.edu,Bonds,WSBF,10/22/2013,115.42,5217,8/31/2015,415.29,error: Field 'sale_total' not found,Technology,High,573853068,24.76,NASDAQ,Risky
953,Jami,Ellph,jellphqg@usnews.com,Stocks,TICCL,8/26/2021,485.06,2151,7/24/2012,687.91,error: Field 'sale_total' not found,Finance,Medium,542145311,44.9,LSE,Safe
954,Markos,Southard,msouthardqh@admin.ch,Stocks,SYKE,10/16/2014,762.02,9341,1/12/2022,167.53,error: Field 'sale_total' not found,Finance,High,104514563,36.59,NASDAQ,Medium
955,Virgina,Aplin,vaplinqi@hubpages.com,ETFs,NMK^C,11/14/2014,792.51,2044,8/31/2018,822.02,error: Field 'sale_total' not found,Technology,High,222819648,40.21,NASDAQ,Risky
956,Lyndell,Montrose,lmontroseqj@usa.gov,Stocks,CFR,10/25/2011,455.0,4909,1/26/2021,718.52,error: Field 'sale_total' not found,Finance,High,198789391,33.2,NYSE,Safe
957,Rosalinda,O'Flannery,roflanneryqk@businessinsider.com,Bonds,ENG,10/23/2011,993.78,1770,6/14/2015,402.61,error: Field 'sale_total' not found,Healthcare,Low,378016052,45.26,NASDAQ,Medium
958,Mitchell,Rockall,mrockallql@baidu.com,Stocks,NXTDW,4/17/2022,764.19,6381,5/28/2014,270.23,error: Field 'sale_total' not found,Technology,Low,325508152,1.75,NYSE,Risky
959,Roanna,Bonsul,rbonsulqm@netscape.com,Bonds,IT,11/20/2011,86.38,9896,3/27/2012,533.36,error: Field 'sale_total' not found,Healthcare,Medium,67493717,59.05,NASDAQ,Risky
960,Cissy,Connechy,cconnechyqn@a8.net,ETFs,JP,1/31/2010,993.94,4795,11/15/2014,259.53,error: Field 'sale_total' not found,Healthcare,High,669964995,24.61,NASDAQ,Medium
961,Hatti,Ramshaw,hramshawqo@cloudflare.com,Bonds,PGNX,12/19/2022,792.74,7944,3/25/2011,229.11,error: Field 'sale_total' not found,Technology,High,730372777,12.64,LSE,Medium
962,Anatola,Silson,asilsonqp@blog.com,Stocks,TY^,9/17/2010,805.96,9505,4/29/2020,796.31,error: Field 'sale_total' not found,Finance,Low,556693184,12.53,LSE,Medium
963,Teriann,Jewiss,tjewissqq@intel.com,ETFs,DIS,9/23/2013,25.62,1515,12/16/2021,602.61,error: Field 'sale_total' not found,Finance,High,967260073,14.31,LSE,Risky
964,Paco,Gunningham,pgunninghamqr@engadget.com,Bonds,FLIR,3/7/2014,769.17,795,11/22/2012,447.85,error: Field 'sale_total' not found,Technology,Low,552760721,15.41,LSE,Risky
965,Monti,Humberston,mhumberstonqs@uiuc.edu,ETFs,WHLRD,12/11/2018,24.64,6576,12/9/2021,145.75,error: Field 'sale_total' not found,Healthcare,High,193488764,52.76,NASDAQ,Medium
966,Petronilla,O'Hogertie,pohogertieqt@intel.com,ETFs,STOR,9/15/2012,421.0,79,7/20/2018,488.33,error: Field 'sale_total' not found,Technology,High,871908658,83.38,NASDAQ,Risky
967,Clementius,Fishbourn,cfishbournqu@nsw.gov.au,ETFs,LVNTA,11/15/2013,710.28,1153,9/5/2018,751.34,error: Field 'sale_total' not found,Technology,Medium,797717729,19.37,NASDAQ,Safe
968,Philippa,Reding,predingqv@lulu.com,Bonds,CZFC,5/15/2019,591.58,9156,5/28/2016,751.87,error: Field 'sale_total' not found,Finance,Medium,802357196,93.75,NYSE,Safe
969,Felipe,Tomkies,ftomkiesqw@nifty.com,Bonds,SRF,6/24/2018,586.09,2762,7/18/2017,790.04,error: Field 'sale_total' not found,Technology,Low,179253176,82.42,NYSE,Medium
970,Tim,Ellson,tellsonqx@wikispaces.com,ETFs,GLBL,2/11/2018,156.3,6562,5/22/2017,58.72,error: Field 'sale_total' not found,Technology,Low,545693841,4.18,NASDAQ,Safe
971,Witty,Dufour,wdufourqy@twitter.com,ETFs,FLO,11/2/2011,649.25,8912,8/4/2015,882.86,error: Field 'sale_total' not found,Healthcare,Low,946026117,21.79,NYSE,Risky
972,Chico,Adamski,cadamskiqz@dell.com,Bonds,GHL,2/5/2018,358.74,7692,11/10/2015,636.83,error: Field 'sale_total' not found,Finance,High,124743815,6.54,LSE,Risky
